Time,F1,F2,F1 + F2
0,0,1,1
0.0001,0.309016994374947,0.929776485888251,1.2387934802632
0.0002,0.587785252292473,0.728968627421412,1.31675387971388
0.0003,0.809016994374947,0.425779291565073,1.23479628594002
0.0004,0.951056516295153,0.0627905195293133,1.01384703582447
0.0005,1,-0.309016994374947,0.690983005625053
0.0006,0.951056516295154,-0.63742398974869,0.313632526546464
0.0007,0.809016994374947,-0.876306680043864,-0.0672896856689161
0.0008,0.587785252292473,-0.992114701314478,-0.404329449022005
0.0009,0.309016994374947,-0.968583161128631,-0.659566166753684
0.001,-3.21624529935327E-16,-0.809016994374947,-0.809016994374947
0.0011,-0.309016994374948,-0.535826794978996,-0.844843789353944
0.0012,-0.587785252292474,-0.187381314585724,-0.775166566878198
0.0013,-0.809016994374948,0.187381314585726,-0.621635679789222
0.0014,-0.951056516295154,0.535826794978998,-0.415229721316156
0.0015,-1,0.809016994374948,-0.190983005625052
0.0016,-0.951056516295153,0.968583161128631,0.0175266448334781
0.0017,-0.809016994374946,0.992114701314478,0.183097706939531
0.0018,-0.587785252292472,0.876306680043862,0.288521427751391
0.0019,-0.309016994374946,0.637423989748688,0.328406995373742
0.002,6.43249059870655E-16,0.309016994374946,0.309016994374947
0.0021,0.309016994374948,-0.0627905195293145,0.246226474845634
0.0022,0.587785252292473,-0.425779291565073,0.1620059607274
0.0023,0.809016994374947,-0.728968627421411,0.0800483669535362
0.0024,0.951056516295153,-0.929776485888251,0.0212800304069024
0.0025,1,-1,0
0.0026,0.951056516295154,-0.929776485888252,0.0212800304069018
0.0027,0.80901699437495,-0.728968627421414,0.0800483669535361
0.0028,0.587785252292476,-0.425779291565076,0.162005960727401
0.0029,0.309016994374951,-0.0627905195293188,0.246226474845632
0.003,5.69646455794496E-15,0.309016994374942,0.309016994374948
0.0031,-0.309016994374942,0.637423989748685,0.328406995373743
0.0032,-0.587785252292469,0.87630668004386,0.288521427751392
0.0033,-0.809016994374944,0.992114701314477,0.183097706939533
0.0034,-0.951056516295151,0.968583161128633,0.0175266448334818
0.0035,-1,0.809016994374953,-0.190983005625047
0.0036,-0.951056516295156,0.535826794979005,-0.415229721316151
0.0037,-0.809016994374953,0.187381314585735,-0.621635679789218
0.0038,-0.587785252292481,-0.187381314585714,-0.775166566878195
0.0039,-0.309016994374956,-0.535826794978987,-0.844843789353944
0.004,-9.37164291666019E-15,-0.809016994374942,-0.809016994374951
0.0041,0.30901699437494,-0.968583161128629,-0.659566166753689
0.0042,0.587785252292467,-0.992114701314479,-0.404329449022012
0.0043,0.809016994374943,-0.876306680043867,-0.0672896856689241
0.0044,0.951056516295152,-0.637423989748694,0.313632526546458
0.0045,1,-0.309016994374951,0.690983005625049
0.0046,0.951056516295155,0.0627905195293106,1.01384703582447
0.0047,0.80901699437495,0.425779291565068,1.23479628594002
0.0048,0.587785252292475,0.728968627421409,1.31675387971388
0.0049,0.30901699437495,0.929776485888251,1.2387934802632
0.005,6.12323399573677E-16,1,1
0.0051,-0.309016994374948,0.929776485888251,0.620759491513303
0.0052,-0.587785252292473,0.72896862742141,0.141183375128938
0.0053,-0.809016994374948,0.42577929156507,-0.383237702809879
0.0054,-0.951056516295154,0.0627905195293085,-0.888265996765846
0.0055,-1,-0.30901699437495,-1.30901699437495
0.0056,-0.951056516295153,-0.637423989748693,-1.58848050604385
0.0057,-0.809016994374945,-0.876306680043866,-1.68532367441881
0.0058,-0.587785252292468,-0.992114701314479,-1.57989995360695
0.0059,-0.309016994374943,-0.968583161128629,-1.27760015550357
0.006,6.37063927811259E-15,-0.809016994374942,-0.809016994374935
0.0061,0.309016994374955,-0.535826794978987,-0.226809800604032
0.0062,0.587785252292481,-0.187381314585712,0.400403937706769
0.0063,0.809016994374952,0.187381314585735,0.996398308960687
0.0064,0.951056516295157,0.535826794979007,1.48688331127416
0.0065,1,0.809016994374955,1.80901699437496
0.0066,0.95105651629515,0.968583161128635,1.91963967742379
0.0067,0.809016994374941,0.992114701314476,1.80113169568942
0.0068,0.587785252292462,0.876306680043855,1.46409193233632
0.00690000000000001,0.309016994374933,0.637423989748675,0.946440984123608
0.00700000000000001,-1.33536019557989E-14,0.309016994374928,0.309016994374915
0.00710000000000001,-0.309016994374962,-0.0627905195293315,-0.371807513904293
0.00720000000000001,-0.587785252292487,-0.42577929156509,-1.01356454385758
0.00730000000000001,-0.809016994374958,-0.728968627421426,-1.53798562179638
0.00740000000000001,-0.951056516295159,-0.92977648588826,-1.88083300218342
0.00750000000000001,-1,-1,-2
0.00760000000000001,-0.951056516295147,-0.929776485888242,-1.88083300218339
0.00770000000000001,-0.809016994374936,-0.728968627421393,-1.53798562179633
0.00780000000000001,-0.587785252292457,-0.425779291565047,-1.0135645438575
0.00790000000000001,-0.309016994374926,-0.0627905195292876,-0.371807513904214
0.00800000000000001,2.03365646334851E-14,0.30901699437497,0.30901699437499
0.00810000000000001,0.309016994374965,0.637423989748706,0.946440984123671
0.00820000000000001,0.587785252292487,0.876306680043873,1.46409193233636
0.0083,0.809016994374956,0.99211470131448,1.80113169568944
0.0084,0.951056516295158,0.968583161128627,1.91963967742379
0.0085,1,0.809016994374938,1.80901699437494
0.0086,0.951056516295151,0.535826794978984,1.48688331127414
0.0087,0.809016994374943,0.187381314585713,0.996398308960655
0.0088,0.587785252292468,-0.187381314585735,0.400403937706734
0.0089,0.309016994374947,-0.535826794979003,-0.226809800604056
0.009,1.10218211923262E-15,-0.809016994374947,-0.809016994374946
0.0091,-0.309016994374945,-0.96858316112863,-1.27760015550358
0.0092,-0.587785252292469,-0.992114701314478,-1.57989995360695
0.0093,-0.809016994374944,-0.876306680043867,-1.68532367441881
0.0094,-0.951056516295151,-0.637423989748697,-1.58848050604385
0.0095,-1,-0.309016994374959,-1.30901699437496
0.0096,-0.951056516295157,0.0627905195292992,-0.888265996765858
0.0097,-0.809016994374955,0.425779291565058,-0.383237702809898
0.0098,-0.587785252292486,0.728968627421399,0.141183375128913
0.0099,-0.309016994374964,0.929776485888244,0.62075949151328
0.01,-1.89882151931499E-14,1,0.999999999999981
0.0101,0.309016994374928,0.929776485888261,1.23879348026319
0.0102,0.587785252292452,0.72896862742143,1.31675387971388
0.0103,0.809016994374933,0.425779291565099,1.23479628594003
0.0104,0.951056516295144,0.0627905195293447,1.01384703582449
0.0105,1,-0.309016994374916,0.690983005625085
0.0106,0.951056516295164,-0.637423989748662,0.313632526546502
0.0107,0.809016994374966,-0.876306680043845,-0.0672896856688794
0.0108,0.587785252292503,-0.992114701314473,-0.40432944902197
0.0109,0.309016994374981,-0.968583161128642,-0.659566166753661
0.011,4.04269619458676E-14,-0.809016994374973,-0.809016994374933
0.0111,-0.309016994374911,-0.535826794979036,-0.844843789353946
0.0112,-0.587785252292438,-0.187381314585772,-0.77516656687821
0.0113,-0.809016994374923,0.187381314585675,-0.621635679789248
0.0114,-0.951056516295139,0.535826794978952,-0.415229721316187
0.0115,-1,0.809016994374915,-0.190983005625085
0.0116,-0.951056516295169,0.968583161128617,0.0175266448334475
0.0117,-0.809016994374976,0.992114701314485,0.183097706939509
0.0118,-0.587785252292517,0.876306680043893,0.288521427751376
0.0119,-0.309016994374998,0.637423989748739,0.328406995373741
0.012,-5.83129950197848E-14,0.30901699437501,0.309016994374952
0.0121,0.309016994374894,-0.0627905195292457,0.246226474845648
0.0122,0.587785252292423,-0.425779291565009,0.162005960727414
0.0123,0.809016994374912,-0.728968627421362,0.0800483669535499
0.0124,0.951056516295133,-0.929776485888224,0.0212800304069093
0.0125,1,-1,0
0.0126,0.951056516295175,-0.92977648588828,0.0212800304068946
0.0127,0.809016994374991,-0.728968627421467,0.0800483669535243
0.0128,0.587785252292532,-0.425779291565148,0.162005960727384
0.0129,0.309016994375022,-0.0627905195293982,0.246226474845623
0.013,7.61990280937021E-14,0.309016994374864,0.309016994374941
0.0131,-0.30901699437487,0.637423989748621,0.328406995373751
0.0132,-0.587785252292409,0.876306680043819,0.288521427751411
0.0133,-0.809016994374897,0.992114701314466,0.183097706939569
0.0134,-0.951056516295128,0.968583161128655,0.0175266448335272
0.0135,-1,0.809016994375005,-0.190983005624995
0.0136,-0.95105651629518,0.535826794979087,-0.415229721316093
0.0137,-0.809016994375002,0.187381314585832,-0.62163567978917
0.0138,-0.587785252292546,-0.187381314585615,-0.775166566878161
0.0139,-0.309016994375039,-0.535826794978901,-0.844843789353939
0.014,-9.40850611676193E-14,-0.809016994374879,-0.809016994374973
0.0141,0.309016994374853,-0.968583161128602,-0.659566166753749
0.0142,0.587785252292394,-0.992114701314493,-0.404329449022099
0.0143,0.809016994374887,-0.876306680043922,-0.0672896856690356
0.0144,0.951056516295122,-0.637423989748786,0.313632526546337
0.0145,1,-0.309016994375068,0.690983005624932
0.0146,0.951056516295186,0.062790519529185,1.01384703582437
0.0147,0.809016994375012,0.425779291564954,1.23479628593997
0.0148,0.587785252292561,0.728968627421321,1.31675387971388
0.0149,0.309016994375056,0.929776485888202,1.23879348026326
0.015,1.19076521599138E-13,1,1.00000000000012
0.0151,-0.309016994374836,0.929776485888303,0.620759491513467
0.0152,-0.587785252292374,0.728968627421508,0.141183375129134
0.0153,-0.809016994374876,0.425779291565203,-0.383237702809674
0.0154,-0.951056516295115,0.0627905195294589,-0.888265996765656
0.0155,-1,-0.309016994374807,-1.30901699437481
0.0156,-0.951056516295194,-0.637423989748574,-1.58848050604377
0.0157,-0.809016994375023,-0.87630668004379,-1.68532367441881
0.0158,-0.587785252292581,-0.992114701314458,-1.57989995360704
0.0159,-0.309016994375073,-0.96858316112867,-1.27760015550374
0.016,-1.36962554673055E-13,-0.809016994375041,-0.809016994375178
0.0161,0.309016994374819,-0.535826794979132,-0.226809800604314
0.0162,0.587785252292359,-0.187381314585885,0.400403937706475
0.0163,0.809016994374866,0.187381314585562,0.996398308960428
0.0164,0.951056516295109,0.535826794978855,1.48688331127396
0.0165,1,0.809016994374848,1.80901699437485
0.0166,0.951056516295199,0.968583161128588,1.91963967742379
0.0167,0.809016994375033,0.9921147013145,1.80113169568953
0.0168,0.587785252292596,0.876306680043948,1.46409193233654
0.0169,0.30901699437509,0.637423989748827,0.946440984123917
0.017,1.54848587746972E-13,0.309016994375119,0.309016994375274
0.0171,-0.309016994374802,-0.0627905195291244,-0.371807513903926
0.0172,-0.587785252292345,-0.425779291564906,-1.01356454385725
0.0173,-0.809016994374855,-0.728968627421279,-1.53798562179613
0.0174,-0.951056516295103,-0.929776485888182,-1.88083300218329
0.0175,-1,-1,-2
0.0175999999999999,-0.951056516295205,-0.929776485888322,-1.88083300218353
0.0177,-0.809016994375048,-0.72896862742155,-1.5379856217966
0.0177999999999999,-0.58778525229261,-0.425779291565251,-1.01356454385786
0.0178999999999999,-0.309016994375113,-0.0627905195295195,-0.371807513904633
